date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
20030626,1.5035,2.9000,1.3542,8.2775,6.4950,7.7986,46.57,119.32,1186.90,3.8000,10.458,1.7167,7.2520,1.7557,7.5950,97.140,8.0260,1.3479,34.600,41.710,0.6010,1.600,0.8750
20030627,1.5026,2.8820,1.3494,8.2774,6.4990,7.7980,46.40,119.72,1194.60,3.8000,10.430,1.7167,7.2520,1.7570,7.4950,97.150,8.0310,1.3508,34.610,42.020,0.6064,1.600,0.8754
20030630,1.4896,2.8620,1.3558,8.2776,6.4610,7.7984,46.40,119.87,1196.00,3.8000,10.455,1.7047,7.2245,1.7608,7.5100,97.180,7.9985,1.3519,34.610,42.080,0.6050,1.600,0.8694
20030701,1.4793,2.8490,1.3492,8.2775,6.4185,7.7984,46.49,119.45,1192.00,3.8000,10.455,1.6815,7.1410,1.7562,7.4425,97.150,7.9660,1.3412,34.580,41.950,0.6015,1.600,0.8636
20030702,1.4686,2.8230,1.3368,8.2775,6.4500,7.7984,46.36,118.63,1187.20,3.8000,10.475,1.6784,7.1960,1.7510,7.4140,97.100,7.9795,1.3474,34.540,41.890,0.6007,1.600,0.8678
20030703,1.4656,2.8330,1.3368,8.2776,6.4671,7.7983,46.40,118.24,1183.70,3.8000,10.435,1.6784,7.1918,1.7520,7.5300,97.180,7.9752,1.3465,34.450,41.720,0.5982,1.600,0.8693
20030704,,,,,,,,,,,,,,,7.5300,,,,,,,,
20030707,1.4693,2.8775,1.3486,8.2773,6.5588,7.7983,46.34,118.08,1182.10,3.8000,10.422,1.6689,7.3116,1.7584,7.5100,97.150,8.1336,1.3681,34.390,41.630,0.6055,1.600,0.8818
20030708,1.5221,2.8900,1.3702,8.2774,6.6062,7.7989,46.30,118.58,1180.30,3.8000,10.525,1.7059,7.3226,1.7591,7.6700,97.160,8.1260,1.3765,34.350,41.670,0.6125,1.600,0.8877
20030709,1.5279,2.8600,1.3748,8.2776,6.5730,7.7988,46.24,117.85,1179.20,3.8000,10.488,1.7077,7.3236,1.7447,7.6300,97.160,8.0890,1.3665,34.350,41.670,0.6133,1.600,0.8841
20030710,1.5181,2.8950,1.3822,8.2774,6.5298,7.7992,46.21,117.69,1178.50,3.8000,10.463,1.6958,7.3094,1.7524,7.5350,97.160,8.0286,1.3609,34.250,41.670,0.6125,1.600,0.8780
20030711,1.5135,2.9070,1.3762,8.2772,6.5780,7.7993,46.10,117.80,1180.00,3.8000,10.433,1.6844,7.3410,1.7554,7.6125,97.150,8.0960,1.3724,34.350,41.630,0.6126,1.600,0.8846
20030714,1.5152,2.8790,1.3739,8.2771,6.5850,7.7998,46.06,117.54,1176.30,3.8000,10.385,1.6941,7.3775,1.7560,7.5800,97.140,8.0850,1.3722,34.350,41.630,0.6158,1.600,0.8851
20030715,1.5342,2.8400,1.3927,8.2772,6.6190,7.7995,46.13,117.24,1180.00,3.8000,10.430,1.7150,7.4293,1.7553,7.6600,97.130,8.1500,1.3818,34.350,41.500,0.6255,1.600,0.8902
20030716,1.5232,2.8640,1.3874,8.2770,6.6285,7.7998,46.23,118.24,1180.00,3.8000,10.392,1.7079,7.4360,1.7575,7.8000,97.150,8.1820,1.3760,34.410,41.650,0.6269,1.600,0.8921
20030717,1.5344,2.8600,1.3973,8.2771,6.6600,7.7997,46.23,118.87,1180.00,3.8000,10.339,1.7182,7.4900,1.7622,7.7350,97.150,8.2675,1.3772,34.410,41.720,0.6292,1.600,0.8957
20030718,1.5494,2.8700,1.4114,8.2770,6.6135,7.7995,46.29,118.40,1181.00,3.8000,10.380,1.7458,7.4024,1.7612,7.7050,97.150,8.2328,1.3673,34.410,41.760,0.6302,1.600,0.8898
20030721,1.5342,2.8845,1.4052,8.2768,6.5525,7.7995,46.27,118.35,1178.60,3.8000,10.424,1.7409,7.3600,1.7570,7.6500,97.150,8.1750,1.3551,34.410,41.720,0.6246,1.600,0.8814
20030722,1.5373,2.8810,1.4106,8.2770,6.5620,7.7993,46.15,119.34,1183.00,3.8000,10.438,1.7391,7.3700,1.7580,7.5900,97.150,8.1950,1.3623,34.410,41.880,0.6259,1.600,0.8830
20030723,1.5158,2.8980,1.3990,8.2771,6.4720,7.7994,46.16,118.77,1180.90,3.8000,10.530,1.7209,7.2220,1.7528,7.4950,97.150,8.0240,1.3460,34.400,42.050,0.6215,1.600,0.8708
20030724,1.5042,2.8850,1.3964,8.2772,6.4986,7.7994,46.15,119.25,1179.90,3.8000,10.528,1.7044,7.2245,1.7510,7.5200,97.160,8.0516,1.3517,34.370,41.930,0.6207,1.600,0.8740
20030725,1.5056,2.8935,1.3813,8.2776,6.4568,7.7997,46.15,118.82,1180.20,3.8000,10.520,1.7001,7.1324,1.7470,7.4250,97.160,7.9930,1.3430,34.370,41.970,0.6174,1.600,0.8686
20030728,1.5063,2.8985,1.3827,8.2775,6.4645,7.7993,46.15,119.42,1183.00,3.8000,10.470,1.7030,7.1535,1.7511,7.3576,97.200,7.9865,1.3456,34.400,42.030,0.6146,1.600,0.8698
20030729,1.5031,2.9290,1.3857,8.2776,6.4837,7.7995,46.13,119.78,1178.70,3.8000,10.485,1.6918,7.1903,1.7555,7.3725,97.150,8.0108,1.3497,34.370,42.040,0.6163,1.600,0.8721
20030730,1.5326,2.9500,1.4002,8.2773,6.5405,7.7992,46.15,120.55,1180.00,3.8000,10.477,1.7141,7.2195,1.7580,7.3933,97.150,8.0770,1.3642,34.400,42.060,0.6185,1.600,0.8797
20030731,1.5446,2.9650,1.4074,8.2774,6.6165,7.7990,46.15,120.42,1181.00,3.8000,10.585,1.7274,7.2880,1.7595,7.3801,97.160,8.2200,1.3736,34.410,42.000,0.6215,1.600,0.8904
20030801,1.5295,3.0050,1.3960,8.2772,6.6050,7.7993,46.18,120.00,1185.00,3.8000,10.590,1.7074,7.2575,1.7605,7.4500,97.130,8.2235,1.3668,34.440,42.030,0.6232,1.600,0.8887
20030804,1.5451,3.1130,1.4065,8.2775,6.5520,7.7992,46.15,120.47,1182.00,3.8000,10.599,1.7194,7.2240,1.7613,7.4876,97.140,8.1460,1.3505,34.470,41.980,0.6219,1.600,0.8821
20030805,1.5466,3.0370,1.4045,8.2775,6.5500,7.7995,46.14,119.95,1187.90,3.8000,10.700,1.7221,7.2375,1.7648,7.4400,97.150,8.1350,1.3520,34.460,42.060,0.6217,1.600,0.8811
20030806,1.5468,3.0390,1.4060,8.2773,6.5475,7.7996,46.05,120.33,1186.00,3.8000,10.709,1.7224,7.1985,1.7630,7.3800,97.140,8.1075,1.3491,34.430,42.035,0.6219,1.600,0.8805
20030807,1.5361,2.9975,1.3933,8.2774,6.5220,7.7998,45.98,118.91,1185.00,3.8000,10.678,1.7197,7.1530,1.7553,7.2480,97.130,8.0850,1.3475,34.450,41.920,0.6184,1.600,0.8780
20030808,1.5302,2.9900,1.3935,8.2772,6.5670,7.7998,46.01,119.02,1181.10,3.8000,10.670,1.7161,7.2190,1.7575,7.4100,97.150,8.1330,1.3573,34.450,41.930,0.6219,1.600,0.8833
20030811,1.5184,2.9960,1.3840,8.2773,6.5490,7.7995,45.99,118.36,1180.00,3.8000,10.713,1.7010,7.2520,1.7535,7.3650,97.150,8.1600,1.3590,34.340,41.810,0.6224,1.600,0.8811
20030812,1.5225,3.0250,1.3852,8.2770,6.5740,7.7995,45.89,118.53,1179.00,3.8000,10.734,1.7024,7.2935,1.7555,7.4150,97.110,8.1660,1.3660,34.350,41.820,0.6239,1.600,0.8846
20030813,1.5216,3.0300,1.3836,8.2771,6.5680,7.7995,45.95,119.07,1179.80,3.8000,10.763,1.7007,7.3475,1.7543,7.4150,97.100,8.1565,1.3660,34.330,41.780,0.6218,1.600,0.8836
20030814,1.5239,3.0000,1.3937,8.2770,6.6100,7.7994,46.00,119.14,1178.00,3.8000,10.705,1.7056,7.3780,1.7495,7.3500,96.950,8.1880,1.3717,34.370,41.680,0.6250,1.600,0.8890
20030815,1.5191,3.0000,1.3873,8.2768,6.6040,7.7993,46.00,119.24,1178.00,3.8000,10.729,1.6955,7.3830,1.7497,7.3350,97.100,8.2060,1.3724,34.370,41.640,0.6266,1.600,0.8885
20030818,1.5239,2.9940,1.3913,8.2768,6.6914,7.7995,45.90,119.43,1180.00,3.8000,10.732,1.7059,7.4266,1.7525,7.2875,97.100,8.3134,1.3928,34.320,41.620,0.6293,1.600,0.8978
20030819,1.5237,2.9920,1.4010,8.2767,6.6875,7.7989,45.85,119.26,1179.20,3.8000,10.802,1.7091,7.4855,1.7520,7.3595,97.000,8.3505,1.3922,34.340,41.650,0.6300,1.600,0.8995
20030820,1.5168,3.0040,1.4028,8.2768,6.6958,7.7987,45.88,118.23,1175.60,3.8000,10.837,1.6978,7.4742,1.7444,7.3750,97.000,8.3229,1.3904,34.300,41.670,0.6281,1.600,0.9006
20030821,1.5302,3.0125,1.4067,8.2766,6.7786,7.7988,45.80,117.58,1173.00,3.8000,10.860,1.7100,7.5644,1.7385,7.4900,96.790,8.3893,1.4058,34.230,41.530,0.6311,1.600,0.9111
20030822,1.5370,2.9950,1.4100,8.2766,6.8380,7.7987,45.88,117.58,1168.00,3.8000,10.862,1.7100,7.6490,1.7437,7.4850,96.750,8.5095,1.4181,34.210,41.370,0.6347,1.600,0.9199
20030825,1.5354,2.9920,1.3985,8.2768,6.8200,7.7990,45.90,117.43,1171.00,3.8000,10.884,1.7153,7.6390,1.7455,7.5116,96.700,8.4950,1.4141,34.180,41.370,0.6358,1.600,0.9181
20030826,1.5492,2.9910,1.3933,8.2768,6.8240,7.7994,45.88,117.49,1170.00,3.8000,10.912,1.7322,7.6560,1.7554,7.3500,96.670,8.5200,1.4090,34.200,41.380,0.6356,1.600,0.9180
20030827,1.5610,2.9815,1.4022,8.2770,6.8110,7.7993,45.88,117.74,1178.00,3.8000,10.929,1.7498,7.6460,1.7522,7.3700,96.680,8.4830,1.4099,34.130,41.250,0.6351,1.600,0.9169
20030828,1.5649,2.9520,1.3973,8.2772,6.8195,7.7995,45.88,117.44,1179.00,3.8000,10.977,1.7559,7.6102,1.7557,7.3700,96.680,8.4693,1.4125,34.190,41.140,0.6341,1.600,0.9178
20030829,1.5408,2.9650,1.3850,8.2772,6.7572,7.7995,45.88,116.71,1175.00,3.8000,11.060,1.7286,7.5065,1.7535,7.3900,96.850,8.3644,1.4005,34.120,41.120,0.6340,1.600,0.9102
20030901,,,,,,,,,,,,,,,7.3900,,,,,,,,
20030902,1.5620,2.9750,1.3876,8.2771,6.8320,7.7995,45.88,116.15,1178.00,3.8000,11.028,1.7630,7.5880,1.7550,7.2910,96.690,8.4345,1.4125,34.120,41.010,0.6353,1.600,0.9198
20030903,1.5613,2.9570,1.3816,8.2768,6.8460,7.7995,45.90,116.04,1174.30,3.8000,10.948,1.7562,7.5970,1.7576,7.2600,96.620,8.4065,1.4133,34.150,40.850,0.6356,1.600,0.9221
20030904,1.5637,2.9420,1.3735,8.2770,6.8150,7.7994,45.80,116.77,1178.00,3.8000,10.858,1.7572,7.5423,1.7573,7.3200,96.400,8.3667,1.4125,34.120,40.860,0.6335,1.600,0.9175
20030905,1.5461,2.9100,1.3714,8.2770,6.7079,7.7995,45.88,117.06,1171.00,3.8000,10.860,1.7413,7.4354,1.7575,7.4450,96.200,8.2312,1.3890,34.120,40.720,0.6293,1.600,0.9031
20030908,1.5380,2.9230,1.3710,8.2770,6.6790,7.7999,45.85,116.48,1173.00,3.8000,10.913,1.7295,7.4185,1.7585,7.5499,95.950,8.2040,1.3842,34.100,40.730,0.6306,1.600,0.8990
20030909,1.5198,2.9300,1.3668,8.2770,6.6390,7.7995,45.80,116.33,1170.00,3.8000,11.028,1.7126,7.3855,1.7562,7.4525,95.980,8.1685,1.3825,34.100,40.480,0.6286,1.600,0.8937
20030910,1.5209,2.9060,1.3659,8.2770,6.6375,7.7994,45.82,117.13,1170.00,3.8000,10.960,1.7194,7.4050,1.7547,7.4050,96.000,8.1650,1.3875,34.100,40.410,0.6290,1.600,0.8933
20030911,1.5163,2.9050,1.3709,8.2772,6.6411,7.7995,45.72,117.07,1174.00,3.8000,10.980,1.7153,7.4030,1.7510,7.3900,95.680,8.1245,1.3865,34.100,40.810,0.6275,1.600,0.8940
20030912,1.5065,2.9000,1.3630,8.2772,6.5685,7.7993,45.80,117.38,1174.00,3.8000,10.985,1.7144,7.3090,1.7520,7.3650,95.200,8.0400,1.3764,34.100,40.800,0.6226,1.600,0.8844
20030915,1.5004,2.8860,1.3660,8.2774,6.5710,7.7993,45.80,117.41,1172.90,3.8000,10.975,1.7059,7.3280,1.7560,7.4100,94.530,8.0970,1.3780,34.130,40.730,0.6243,1.600,0.8846
20030916,1.5110,2.8970,1.3690,8.2774,6.6529,7.7996,45.90,116.27,1170.00,3.8000,10.890,1.7123,7.3908,1.7518,7.5287,94.000,8.1450,1.3941,34.100,40.490,0.6301,1.600,0.8956
20030917,1.5056,2.9225,1.3667,8.2775,6.6100,7.7994,45.95,115.99,1172.00,3.8000,10.915,1.7203,7.2940,1.7533,7.3975,94.500,8.0620,1.3827,34.100,40.650,0.6233,1.600,0.8898
20030918,1.5017,2.8990,1.3644,8.2775,6.6010,7.7994,46.00,115.27,1171.00,3.8000,10.905,1.7141,7.2527,1.7488,7.3400,94.500,8.0445,1.3843,34.110,40.480,0.6190,1.600,0.8897
20030919,1.4865,2.9100,1.3469,8.2773,6.5485,7.7988,45.98,113.99,1166.00,3.8000,10.898,1.6952,7.1830,1.7450,7.3600,94.500,7.9875,1.3710,34.050,40.410,0.6129,1.600,0.8814
20030922,1.4684,2.9030,1.3474,8.2773,6.4745,7.7795,45.77,111.95,1152.00,3.8000,10.855,1.6742,7.1150,1.7302,7.2375,94.460,7.8875,1.3548,33.800,40.150,0.6071,1.600,0.8720
20030923,1.4730,2.9220,1.3561,8.2773,6.4725,7.7444,45.77,111.65,1154.00,3.8000,10.771,1.6810,7.0425,1.7319,7.1606,95.000,7.7800,1.3532,33.750,40.110,0.6039,1.600,0.8705
20030924,1.4741,2.9130,1.3543,8.2770,6.4760,7.7600,45.88,111.70,1150.50,3.8000,10.802,1.6807,7.0069,1.7355,7.1363,95.430,7.7445,1.3547,33.780,40.080,0.6039,1.600,0.8717
20030925,1.4715,2.9320,1.3477,8.2771,6.4690,7.7600,45.88,111.86,1152.00,3.8000,10.831,1.6835,7.0250,1.7348,7.0900,95.550,7.7495,1.3463,33.720,40.090,0.6029,1.600,0.8708
20030926,1.4826,2.9325,1.3547,8.2773,6.4700,7.7510,45.77,111.80,1150.00,3.8000,10.938,1.7010,7.0640,1.7295,7.1885,94.800,7.8017,1.3440,33.780,40.150,0.6025,1.600,0.8709
20030929,1.4826,2.9360,1.3552,8.2770,6.4160,7.7530,45.85,111.07,1150.60,3.8000,11.040,1.6920,7.0000,1.7305,7.1400,94.520,7.7040,1.3312,33.780,40.080,0.6009,1.600,0.8637
20030930,1.4712,2.9280,1.3507,8.2771,6.3729,7.7445,45.78,111.43,1150.20,3.8000,11.003,1.6807,7.0557,1.7305,6.9575,94.460,7.7502,1.3208,33.780,40.050,0.6017,1.600,0.8584
20031001,1.4641,2.9060,1.3481,8.2771,6.3450,7.7395,45.70,110.61,1151.90,3.8000,10.969,1.6720,7.0200,1.7280,6.9150,94.570,7.7285,1.3148,33.830,39.740,0.6000,1.600,0.8541
20031002,1.4607,2.8960,1.3388,8.2771,6.3380,7.7310,45.43,110.59,1150.00,3.8000,11.158,1.6689,6.9725,1.7263,6.8475,94.640,7.6700,1.3140,33.780,39.600,0.5970,1.600,0.8535
20031003,1.4676,2.8860,1.3418,8.2770,6.4105,7.7110,45.33,110.90,1148.00,3.8000,11.245,1.6849,7.0802,1.7270,6.9150,94.700,7.7685,1.3353,33.750,39.600,0.6013,1.600,0.8624
20031006,1.4603,2.8760,1.3413,8.2770,6.3460,7.7085,45.49,110.81,1151.50,3.8000,11.215,1.6832,6.9795,1.7248,6.9500,94.670,7.6500,1.3215,33.780,39.630,0.5973,1.600,0.8543
20031007,1.4476,2.8640,1.3295,8.2770,6.3065,7.7125,45.33,109.81,1149.00,3.8000,11.318,1.6722,6.9825,1.7214,6.8640,94.520,7.6175,1.3140,33.780,39.390,0.6014,1.600,0.8486
20031008,1.4486,2.8525,1.3332,8.2770,6.2920,7.7345,45.43,109.55,1150.00,3.8000,11.262,1.6742,6.9730,1.7238,6.8800,94.550,7.5970,1.3127,33.790,39.240,0.6025,1.600,0.8471
20031009,1.4535,2.8350,1.3401,8.2770,6.3570,7.7285,45.29,109.34,1148.70,3.8000,11.240,1.6708,7.0380,1.7234,6.9650,94.550,7.6860,1.3239,33.730,39.150,0.6021,1.600,0.8551
20031010,1.4459,2.8415,1.3210,8.2770,6.2930,7.7325,45.42,108.57,1146.00,3.8000,11.175,1.6686,6.9715,1.7220,6.9775,94.490,7.6350,1.3112,33.720,39.090,0.6005,1.600,0.8466
20031013,,,,,,,,,,,,,,,6.9775,,,,,,,,
20031014,1.4516,2.8350,1.3234,8.2767,6.3385,7.7495,45.66,109.29,1175.00,3.8000,11.237,1.6787,7.0500,1.7384,6.9600,94.520,7.6475,1.3200,33.900,40.100,0.5975,1.600,0.8530
20031015,1.4497,2.8270,1.3243,8.2767,6.3760,7.7424,45.70,109.56,1170.50,3.8000,11.198,1.6818,7.0925,1.7407,7.0100,94.500,7.6890,1.3285,33.850,39.870,0.5989,1.600,0.8582
20031016,1.4468,2.8450,1.3162,8.2776,6.3765,7.7415,45.33,109.36,1174.90,3.8000,11.255,1.6815,7.0870,1.7365,7.0100,94.520,7.6980,1.3278,33.820,39.830,0.5967,1.600,0.8573
20031017,1.4455,2.8660,1.3145,8.2766,6.3870,7.7445,45.33,109.57,1179.00,3.8000,11.253,1.6787,7.1050,1.7391,7.2050,94.460,7.7230,1.3347,33.920,39.950,0.5981,1.600,0.8598
20031020,1.4420,2.8780,1.3200,8.2766,6.3700,7.7495,45.36,110.22,1182.00,3.8000,11.175,1.6753,7.1120,1.7442,7.1875,94.500,7.7676,1.3303,33.900,39.970,0.5971,1.600,0.8568
20031021,1.4294,2.8700,1.3160,8.2765,6.3676,7.7530,45.33,109.69,1182.00,3.8000,11.148,1.6603,7.0944,1.7435,7.1300,94.450,7.7315,1.3296,34.050,40.020,0.5972,1.600,0.8565
20031022,1.4150,2.8620,1.3043,8.2766,6.2950,7.7520,45.35,108.95,1182.00,3.8000,11.246,1.6474,6.9670,1.7363,6.9900,94.450,7.6250,1.3142,33.950,39.950,0.5905,1.600,0.8471
20031023,1.4288,2.8700,1.3087,8.2766,6.2990,7.7530,45.33,109.59,1190.00,3.8000,11.188,1.6412,6.9930,1.7444,6.9900,94.400,7.6740,1.3124,33.950,39.890,0.5902,1.600,0.8478
20031024,1.4267,2.8670,1.3072,8.2768,6.2810,7.7536,45.32,109.23,1186.00,3.8000,11.177,1.6388,6.9825,1.7415,6.9050,94.400,7.6753,1.3067,33.950,39.920,0.5892,1.600,0.8451
20031027,1.4209,2.8710,1.3107,8.2767,6.3230,7.7541,45.40,108.38,1183.00,3.8000,11.120,1.6402,7.0230,1.7430,6.8800,94.450,7.7250,1.3159,33.950,39.990,0.5899,1.600,0.8502
20031028,1.4182,2.8625,1.3108,8.2766,6.3594,7.7578,45.31,108.33,1186.00,3.8000,11.067,1.6340,7.0364,1.7455,6.9500,94.620,7.7478,1.3287,33.950,39.980,0.5898,1.600,0.8555
20031029,1.4190,2.8540,1.3098,8.2766,6.3670,7.7595,45.36,108.18,1179.00,3.8000,11.150,1.6329,7.0534,1.7362,6.9200,94.620,7.7181,1.3293,33.950,39.950,0.5887,1.600,0.8567
20031030,1.4134,2.8530,1.3069,8.2767,6.3560,7.7625,45.35,108.27,1177.00,3.8000,11.103,1.6308,7.0240,1.7337,6.8700,94.950,7.7180,1.3250,33.960,39.920,0.5874,1.600,0.8551
20031031,1.4130,2.8645,1.3195,8.2766,6.4035,7.7684,45.33,110.10,1184.00,3.8000,11.055,1.6345,7.0910,1.7400,6.8950,94.780,7.8140,1.3382,33.980,39.950,0.5898,1.600,0.8614
20031103,1.4314,2.8550,1.3323,8.2766,6.4900,7.7673,45.32,111.20,1186.00,3.8000,10.986,1.6420,7.1850,1.7457,6.9090,94.660,7.9150,1.3607,34.020,39.960,0.5957,1.600,0.8731
20031104,1.4251,2.8570,1.3321,8.2767,6.4660,7.7677,45.31,109.60,1186.00,3.8000,10.993,1.6361,7.1820,1.7440,6.9175,95.250,7.8550,1.3593,34.000,39.940,0.5952,1.600,0.8698
20031105,1.4085,2.8610,1.3312,8.2767,6.4825,7.7685,45.34,109.91,1187.00,3.8000,11.002,1.6181,7.1850,1.7415,6.9272,95.500,7.8675,1.3653,34.060,39.880,0.5959,1.600,0.8716
20031106,1.4134,2.8830,1.3362,8.2769,6.5135,7.7690,45.30,110.15,1181.00,3.8000,10.996,1.6297,7.2240,1.7401,6.9900,95.400,7.8865,1.3737,34.000,39.950,0.5991,1.600,0.8759
20031107,1.4100,2.8670,1.3237,8.2770,6.4620,7.7692,45.33,109.29,1180.00,3.8000,10.979,1.6231,7.1590,1.7395,6.9700,95.080,7.7987,1.3635,34.000,39.950,0.5985,1.600,0.8692
20031110,1.3953,2.8850,1.3108,8.2770,6.4575,7.7475,45.33,107.98,1175.00,3.8000,11.015,1.6088,7.1425,1.7335,6.9450,95.200,7.7875,1.3662,33.950,39.910,0.5975,1.600,0.8684
20031111,,,,,,,,,,,,,,,6.9450,,,,,,,,
20031112,1.3928,2.9190,1.3007,8.2770,6.3860,7.7623,45.36,108.55,1173.00,3.8000,11.065,1.5962,7.0295,1.7290,6.8600,96.000,7.7000,1.3473,34.000,39.990,0.5963,1.600,0.8586
20031113,1.3897,2.9375,1.3000,8.2770,6.3550,7.7618,45.39,108.33,1171.00,3.8000,11.170,1.5881,7.0025,1.7250,6.7200,96.200,7.6475,1.3425,34.000,39.910,0.5924,1.600,0.8539
20031114,1.3930,2.9480,1.3034,8.2770,6.3370,7.7550,45.44,108.43,1171.30,3.8000,11.143,1.5881,6.9892,1.7210,6.7040,96.600,7.6279,1.3333,34.000,39.920,0.5938,1.600,0.8516
20031117,1.4075,2.9485,1.3143,8.2769,6.3341,7.7640,45.55,108.98,1183.00,3.8000,11.180,1.5982,6.9874,1.7270,6.7346,96.800,7.6407,1.3245,34.010,39.950,0.5922,1.600,0.8515
20031118,1.3866,2.9480,1.3025,8.2767,6.2530,7.7580,45.62,108.11,1181.00,3.8000,11.168,1.5775,6.8930,1.7190,6.6275,97.250,7.5400,1.3055,34.000,39.960,0.5883,1.600,0.8408
20031119,1.3833,2.9450,1.3040,8.2767,6.2440,7.7600,45.63,109.06,1178.00,3.8000,11.198,1.5662,6.8565,1.7132,6.6150,95.850,7.5385,1.3032,34.000,39.930,0.5889,1.600,0.8397
20031120,1.3816,2.9465,1.3031,8.2769,6.2460,7.7615,45.78,108.99,1191.90,3.8000,11.188,1.5564,6.8670,1.7183,6.5700,95.700,7.5490,1.3020,34.030,39.910,0.5874,1.600,0.8407
20031121,1.3837,2.9240,1.3042,8.2770,6.2435,7.7640,45.75,108.87,1195.70,3.8000,11.204,1.5610,6.8510,1.7200,6.5250,96.000,7.5200,1.2985,34.050,39.950,0.5874,1.600,0.8394
20031124,1.3935,2.9190,1.3210,8.2771,6.3205,7.7675,45.88,109.39,1207.00,3.8000,11.313,1.5676,6.9368,1.7220,6.5651,96.000,7.6220,1.3198,34.060,39.920,0.5900,1.600,0.8498
20031125,1.3916,2.9370,1.3135,8.2770,6.3100,7.7690,45.95,109.72,1203.00,3.8000,11.337,1.5696,6.9240,1.7215,6.5600,97.000,7.6125,1.3172,34.100,39.930,0.5888,1.600,0.8485
20031126,1.3818,2.9450,1.3045,8.2772,6.2400,7.7675,45.88,109.11,1203.00,3.8000,11.363,1.5581,6.8590,1.7230,6.4600,96.850,7.5780,1.2990,34.170,39.920,0.5851,1.600,0.8391
20031127,,,,,,,,,,,,,,,6.4600,,,,,,,,
20031128,1.3820,2.9450,1.2973,8.2770,6.2060,7.7660,45.82,109.53,1202.10,3.8000,11.395,1.5637,6.8240,1.7240,6.3690,96.850,7.5510,1.2917,34.200,39.950,0.5808,1.600,0.8337
20031201,1.3765,2.9315,1.3023,8.2772,6.2240,7.7670,45.77,109.61,1200.00,3.8000,11.406,1.5533,6.8285,1.7243,6.3895,96.400,7.5420,1.3003,34.150,39.930,0.5811,1.600,0.8364
20031202,1.3665,2.9300,1.2988,8.2772,6.1625,7.7628,45.70,108.82,1195.50,3.8000,11.360,1.5466,6.7600,1.7205,6.3463,96.350,7.4600,1.2875,34.150,39.930,0.5783,1.600,0.8275
20031203,1.3591,2.9310,1.3000,8.2771,6.1540,7.7641,45.63,108.17,1196.00,3.8000,11.259,1.5418,6.7145,1.7188,6.2650,96.380,7.4190,1.2888,34.100,39.930,0.5798,1.600,0.8269
20031204,1.3631,2.9430,1.3125,8.2770,6.1610,7.7670,45.66,108.19,1192.00,3.8000,11.229,1.5499,6.6950,1.7150,6.2601,96.500,7.4300,1.2906,34.100,39.910,0.5814,1.600,0.8280
20031205,1.3591,2.9400,1.3045,8.2769,6.1210,7.7635,45.66,107.78,1191.00,3.8000,11.205,1.5509,6.6515,1.7145,6.3100,96.500,7.3635,1.2755,34.110,39.920,0.5790,1.600,0.8226
20031208,1.3510,2.9450,1.2967,8.2771,6.0930,7.7647,45.55,107.23,1187.00,3.8000,11.240,1.5449,6.6500,1.7122,6.4750,96.500,7.3140,1.2663,34.050,39.900,0.5769,1.597,0.8185
20031209,1.3517,2.9355,1.3092,8.2771,6.0880,7.7640,45.55,107.30,1186.00,3.8000,11.173,1.5473,6.6440,1.7135,6.4075,96.700,7.3050,1.2664,34.030,39.800,0.5737,1.600,0.8177
20031210,1.3517,2.9450,1.3078,8.2770,6.0927,7.7642,45.55,108.40,1186.00,3.8000,11.226,1.5420,6.6663,1.7150,6.5150,96.500,7.3446,1.2657,34.040,39.820,0.5732,1.600,0.8187
20031211,1.3596,2.9450,1.3272,8.2771,6.1153,7.7660,45.55,108.23,1187.80,3.8000,11.173,1.5516,6.7193,1.7164,6.4026,96.700,7.3848,1.2758,34.030,39.790,0.5732,1.600,0.8221
20031212,1.3468,2.9440,1.3150,8.2771,6.0550,7.7635,45.55,107.73,1185.10,3.8000,11.240,1.5427,6.6640,1.7100,6.3600,96.500,7.3020,1.2628,34.030,39.630,0.5725,1.600,0.8141
20031215,1.3461,2.9220,1.3129,8.2772,6.0540,7.7635,45.55,107.52,1183.00,3.8000,11.294,1.5418,6.6930,1.7100,6.3200,96.450,7.3420,1.2635,34.030,39.730,0.5731,1.600,0.8137
20031216,1.3448,2.9375,1.3185,8.2771,6.0375,7.7630,45.50,107.60,1192.00,3.8000,11.292,1.5370,6.6750,1.7059,6.3750,96.350,7.3275,1.2595,34.020,39.640,0.5711,1.600,0.8112
20031217,1.3499,2.9360,1.3250,8.2769,6.0125,7.7637,45.55,107.42,1188.70,3.8000,11.270,1.5430,6.7125,1.7090,6.5300,96.300,7.2850,1.2553,34.020,39.680,0.5677,1.600,0.8077
20031218,1.3561,2.9330,1.3295,8.2765,6.0152,7.7654,45.50,107.92,1189.00,3.8000,11.208,1.5504,6.7545,1.7084,6.6700,96.140,7.3380,1.2555,34.050,39.680,0.5658,1.600,0.8080
20031219,1.3578,2.9300,1.3405,8.2770,6.0060,7.7651,45.54,107.94,1194.00,3.8000,11.233,1.5528,6.7110,1.7095,6.9250,96.050,7.3260,1.2565,34.050,39.650,0.5658,1.600,0.8078
