date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus,date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
3/29/00,1.6329,1.74,1.4555,8.2789,7.819,7.7865,43.65,105.6,1109.4,3.8,9.235,1.994,8.45,1.7168,6.5125,73.9,8.6675,1.6725,30.6,37.79,0.6301,0.67,1.05,3/29/00,0.011671425,0.003934649,0.006005172,3.62368E-06,0.008951829,4.23828E-05,0.000145072,0.001355483,0.003609901,4.67462E-16,0.009584208,0.014437453,0.001801483,0.002099381,0.001193711,0.000166864,0.001419001,0.010352209,0.000223262,0.003511486,0.002827511,0.000697003,0.009169021
3/30/00,1.6327,1.753,1.4557,8.2788,7.763,7.7866,43.65,105.53,1107.5,3.8,9.306,2.004,8.405,1.7194,6.579,73.85,8.633,1.6605,30.6,37.88,0.6281,0.671,1.0423,3/30/00,0.012694816,0.003239209,0.006164959,1.0871E-05,0.000729202,3.72449E-05,0.000175609,0.001586285,0.005069132,4.67462E-16,0.002183773,0.008823646,0.00822448,0.00398425,0.008216631,0.00095598,0.005330712,0.002856677,5.44665E-06,0.001085585,0.006212818,0.001841437,0.00080656
3/31/00,1.6496,1.742,1.4538,8.2787,7.775,7.7867,43.65,102.73,1105.5,3.8,9.29,2.0161,8.435,1.712,6.535,73.85,8.635,1.663,30.48,37.85,0.6281,0.67,1.0445,3/31/00,0.003403347,0.004100985,0.007911414,2.25473E-05,0.001230666,3.12508E-05,0.000229043,0.028759974,0.006493962,4.67462E-16,0.004354831,0.002516673,0.005677911,0.000305592,0.000474144,0.001113631,0.005331393,0.004083555,0.003867313,0.001920567,0.006275709,9.94926E-05,0.001912058
4/3/00,1.6466,1.742,1.4548,8.2786,7.7895,7.7868,43.63,104.82,1113,3.8,9.29,2.0008,8.464,1.7173,6.565,73.85,8.678,1.6587,30.5,37.8,0.6258,0.671,1.046,4/3/00,0.006324378,0.005086888,0.007630811,3.54315E-05,0.002287782,2.65413E-05,0.000710016,0.008156545,0.000812879,4.67462E-16,0.004792138,0.01036231,0.00323462,0.002922001,0.002504352,0.001293743,0.000443454,0.001297878,0.003029048,0.003396712,0.010018983,0.001044309,0.002469436
4/4/00,1.6578,1.745,1.4531,8.2791,7.777,7.7863,43.65,105.33,1114,3.8,9.312,1.9972,8.49,1.7183,6.56,74.18,8.691,1.65,30.45,37.86,0.6264,0.67,1.043,4/4/00,0.000484343,0.004093963,0.009020273,2.29499E-05,0.00076492,5.82185E-05,0.000274839,0.003293022,0.002117581,4.67462E-16,0.00268464,0.012054987,0.001587582,0.003580252,0.000210918,0.003250398,0.000604438,0.004695024,0.004609199,0.001858663,0.009028012,0.000944381,0.001866118
4/5/00,1.6521,1.755,1.4548,8.2795,7.7225,7.7864,43.68,105,1115.5,3.8,9.395,1.9869,8.4425,1.716,6.6025,74.15,8.6225,1.633,30.5,38.05,0.6289,0.671,1.0366,4/5/00,0.005416101,0.000642388,0.008106689,6.68362E-05,0.009542677,6.42104E-05,0.000389346,0.00702334,0.003822113,4.67462E-16,0.006179517,0.017580929,0.008851947,0.002270099,0.005043612,0.002568956,0.008258284,0.016018077,0.002822611,0.003071164,0.004794835,0.000149054,0.009712448
4/6/00,1.6622,1.745,1.4515,8.2795,7.774,7.787,43.65,104.78,1112,3.8,9.364,1.996,8.476,1.715,6.575,74.18,8.661,1.639,30.48,38.05,0.6329,0.672,1.0438,4/6/00,0.000525132,0.006584815,0.010682673,5.87832E-05,0.004945407,2.99644E-06,0.000358787,0.009416125,0.000792594,4.67462E-16,0.002329921,0.013118861,0.006944903,0.001822558,0.001258237,0.002658256,0.004787042,0.013654773,0.003389609,0.003097608,0.00178334,0.001241619,0.004811634
4/7/00,1.6658,1.746,1.4574,8.2795,7.767,7.7878,43.67,105.33,1107.5,3.8,9.322,1.9988,8.482,1.7162,6.561,74.15,8.642,1.6383,30.5,37.995,0.6317,0.671,1.0428,4/7/00,0.000194139,0.007296503,0.006740317,4.9925E-05,0.008107627,8.4327E-05,2.28995E-05,0.004780982,0.003152708,4.67462E-16,0.002621302,0.01184683,0.008360311,0.002654349,0.005132793,0.001828466,0.008079678,0.015387512,0.00255629,0.001484853,0.000585378,0.000744602,0.008012887
4/10/00,1.6692,1.738,1.4615,8.2798,7.765,7.7875,43.66,106.37,1110.5,3.8,9.29,2.006,8.502,1.719,6.555,74.05,8.61,1.6435,30.35,38.05,0.6318,0.671,1.043,4/10/00,0.000785423,0.01330356,0.003977728,8.17317E-05,0.010450274,2.6967E-05,0.00022899,0.004491899,0.000143458,4.67462E-16,0.006204536,0.008239947,0.007864423,0.004483851,0.007652656,0.000252145,0.012826378,0.013177646,0.007526665,0.002850855,0.000743353,0.001190831,0.009853994
4/11/00,1.6787,1.7475,1.4635,8.2791,7.767,7.787,43.68,106.95,1110,3.8,9.366,2.0064,8.526,1.72,6.5925,74.1,8.634,1.6415,30.35,38.07,0.63,0.673,1.0426,4/11/00,0.005494571,0.008857421,0.002918233,1.08706E-05,0.012510907,5.65012E-05,0.000152648,0.009476526,0.000366232,4.67462E-16,0.002150676,0.007867241,0.007027827,0.005130842,0.003210491,0.000657202,0.011112104,0.015560718,0.007450931,0.003122406,0.003889574,0.001438421,0.012524191
4/12/00,1.675,1.748,1.4623,8.2796,7.797,7.7878,43.7,105.86,1108.5,3.8,9.397,2.0101,8.533,1.7193,6.574,74.05,8.702,1.649,30.35,38.05,0.6296,0.673,1.047,4/12/00,0.002091929,0.009996319,0.004353076,4.50928E-05,0.011522309,3.03903E-05,0.000518957,0.001854355,0.00155224,4.67462E-16,0.005334969,0.006065501,0.008656394,0.00465524,0.007905268,0.000175526,0.004687948,0.012403351,0.00741847,0.002049747,0.004800017,0.000991572,0.011157144
4/13/00,1.677,1.764,1.4661,8.2794,7.8225,7.7879,43.7,105.76,1107,3.8,9.399,2.0088,8.546,1.716,6.5645,74.05,8.723,1.652,30.35,37.85,0.6297,0.673,1.05,4/13/00,0.002536731,0.002234226,0.002268448,1.36888E-05,0.010783065,2.56815E-05,0.000503686,0.003267153,0.00290332,4.67462E-16,0.005118809,0.006510174,0.009535701,0.002476983,0.011697931,0.000625312,0.003699056,0.011737117,0.007386007,0.004012894,0.005223747,0.000545121,0.010780918
4/14/00,1.6745,1.786,1.4767,8.2794,7.7908,7.788,43.75,105.12,1111.2,3.8,9.501,2.0096,8.5435,1.7078,6.5835,74.04,8.7,1.6408,30.45,37.9,0.6305,0.673,1.0456,4/14/00,0.000404264,0.008925545,0.004610218,8.8574E-06,0.017565157,2.18289E-05,0.001648427,0.009833842,0.000975873,4.67462E-16,0.015519785,0.005976867,0.01257393,0.002680464,0.011036057,0.001191627,0.008142353,0.02022098,0.003930848,0.003352837,0.005091575,9.90688E-05,0.017684067
4/17/00,1.6912,1.789,1.4855,8.2794,7.7975,7.7882,43.68,104.19,1113.8,3.8,9.483,2.0222,8.587,1.7069,6.621,73.8,8.72,1.644,30.55,37.97,0.6308,0.673,1.0471,4/17/00,0.009621412,0.009251946,0.010163975,5.2339E-06,0.019447982,2.78206E-05,4.57854E-05,0.019428227,0.003366174,4.67462E-16,0.012466769,0.000212685,0.010232705,0.003369009,0.007485209,0.004832004,0.007738201,0.020143482,0.000550706,0.002133093,0.005894033,0.000346586,0.018959966
4/18/00,1.6818,1.766,1.4837,8.279,7.8615,7.7885,43.7,104.59,1110,3.8,9.437,2.019,8.631,1.699,6.61,74.25,8.744,1.6603,30.6,37.92,0.6344,0.673,1.0552,4/18/00,0.002220801,0.005490638,0.008121869,4.38842E-05,0.013376695,4.87923E-05,0.000366267,0.016305558,9.30844E-05,4.67462E-16,0.006298474,0.00241121,0.007453015,0.008394697,0.012273117,0.001146093,0.006472021,0.011583027,0.001139642,0.004258336,0.001201791,0.00074239,0.013324606
4/19/00,1.6787,1.766,1.4761,8.2793,7.9525,7.7886,43.7,104.94,1109.5,3.8,9.391,2.006,8.714,1.6992,6.638,74.25,8.798,1.6755,30.62,37.98,0.6338,0.673,1.0673,4/19/00,0.001498912,0.006777087,0.001846095,2.41566E-06,0.003456938,4.15154E-05,0.000129655,0.013965842,0.000459455,4.67462E-16,0.000149057,0.010744062,0.000100594,0.008544149,0.010835902,0.00071881,0.001984385,0.003418098,0.00171751,0.003424253,0.00374108,0.001236705,0.003473324
4/20/00,1.6861,1.781,1.4725,8.2791,7.9525,7.7888,43.69,105.45,1109,3.8,9.403,2.0202,8.6925,1.6978,6.702,73.85,8.8,1.6772,30.55,37.97,0.6329,0.673,1.0666,4/20/00,0.001179651,0.000440021,0.001457973,2.45592E-05,0.005320384,5.39265E-05,0.00096801,0.009905638,0.001032897,4.67462E-16,6.38054E-05,0.005134704,0.005270891,0.009570997,0.003271862,0.005141561,0.003605514,0.003414646,0.000823108,0.004748653,0.007111855,0.001681171,0.005958409
4/21/00,1.6878,1.779,1.475,8.2785,7.949,7.7887,43.7,105.88,1108.5,3.8,9.405,2.0263,8.677,1.699,6.74,74,8.786,1.676,30.585,37.95,0.6335,0.673,1.0662,4/21/00,0.000470261,0.002159464,0.000417904,9.54188E-05,0.007653886,2.61069E-05,0.001112415,0.00673248,0.001678129,4.67462E-16,0.000754348,0.003364254,0.009394974,0.00900971,0.000281979,0.003389374,0.006963462,0.005107038,0.000196213,0.006175938,0.007747972,0.002026593,0.008161443
4/24/00,1.6821,1.79,1.4763,8.2786,7.9203,7.789,43.66,105.66,1108.8,3.8,9.441,2.0218,8.673,1.702,6.7325,74.2,8.78,1.6712,30.6,37.98,0.6329,0.674,1.0643,4/24/00,0.004847285,0.002286408,0.000318262,7.89121E-05,0.012958992,5.39251E-05,0.002657448,0.01095198,0.001680672,4.67462E-16,0.002183198,0.00716789,0.011852153,0.007616823,0.003357915,0.001166652,0.009261561,0.00884088,0.000321454,0.006664952,0.010537177,0.000988142,0.011513611
4/25/00,1.679,1.79,1.4699,8.2791,8.048,7.7885,43.7,105.71,1108.5,3.8,9.405,2.0182,8.806,1.704,6.7305,74.2,8.848,1.6985,30.65,38.04,0.6334,0.674,1.0793,4/25/00,0.008415768,0.00077341,0.005500565,1.08706E-05,0.001578864,2.69621E-05,0.002032474,0.011988361,0.002019669,4.67462E-16,0.00253476,0.010830124,0.001576028,0.006705515,0.006152635,0.001748957,0.002927286,0.006769092,0.001639442,0.0064729,0.011815364,0.001432169,0.001066642
4/26/00,1.6978,1.799,1.4758,8.2795,8.0875,7.789,43.7,106.46,1108.1,3.8,9.409,2.0555,8.8275,1.7055,6.805,74.2,8.885,1.7085,30.65,38.15,0.6331,0.675,1.085,4/26/00,0.001063288,0.004326588,0.002413189,4.83144E-05,0.004211792,1.92583E-05,0.002313476,0.006046875,0.002439661,4.67462E-16,0.00293887,0.00523934,0.00158923,0.006105367,0.002465038,0.00216064,0.000533574,0.0111023,0.001312214,0.004838857,0.014579226,0.000444247,0.004108981
4/27/00,1.7021,1.811,1.4792,8.2798,8.209,7.789,43.7,106.36,1111,3.8,9.454,2.0585,8.9718,1.707,6.865,74.35,8.9808,1.731,30.65,38.13,0.635,0.676,1.101,4/27/00,0.001687035,0.009823146,0.001071503,9.46167E-05,0.017239414,2.56772E-06,0.002579143,0.008153483,0.000159041,4.67462E-16,0.001327477,0.003123645,0.01589015,0.005549967,0.008967786,0.000524271,0.00867707,0.022759501,0.000963407,0.006492238,0.013878176,0.000592066,0.016892797
4/28/00,1.7132,1.805,1.4818,8.2799,8.1935,7.789,43.7,107.98,1110,3.8,9.411,2.0597,8.959,1.7065,6.783,74.55,8.967,1.725,30.67,38.09,0.6427,0.676,1.1002,4/28/00,0.00678753,0.004535715,0.000265372,0.00011797,0.012906674,2.18252E-05,0.002844669,0.006800269,0.001085907,4.67462E-16,0.004302592,0.000565126,0.011865523,0.006092163,0.006428019,0.001818638,0.005206702,0.017177024,0.001300461,0.008412914,0.003601937,9.86291E-05,0.013819223
5/1/00,1.7241,1.807,1.4783,8.2799,8.1695,7.789,43.67,108.89,1110,3.8,9.335,2.0683,8.905,1.709,6.785,74.4,8.9183,1.7135,30.65,38.12,0.6428,0.676,1.0965,5/1/00,0.011894747,0.003675143,0.003621642,0.000128037,0.00780718,3.89423E-05,0.003817142,0.015038996,0.001804546,4.67462E-16,0.013481191,0.00198786,0.003164389,0.004887252,0.008818617,0.000667117,0.002595758,0.008577965,0.000353578,0.008625547,0.005451348,0.00044359,0.00831604
5/2/00,1.7074,1.8,1.4857,8.2799,8.221,7.7895,43.75,108.63,1110.1,3.8,9.334,2.058,8.9535,1.7178,6.775,74.55,8.941,1.7185,30.68,38.35,0.6414,0.676,1.1028,5/2/00,0.000380841,0.002447698,0.000585926,0.000140118,0.012374423,8.13067E-06,0.002303254,0.01242346,0.002444241,4.67462E-16,0.014329915,0.005961974,0.006351209,9.70327E-05,0.012731273,0.000944329,0.002204428,0.009916002,0.000875385,0.003481967,0.01009862,0.000985222,0.012312739
5/3/00,1.6949,1.816,1.4923,8.2799,8.3805,7.79,43.73,109.14,1110,3.8,9.368,2.045,9.071,1.7215,6.845,74.05,9.077,1.7369,30.75,38.5,0.6408,0.677,1.1247,5/3/00,0.008573373,0.004758216,0.004165237,0.000148977,0.030858723,5.34902E-05,0.003206395,0.017138703,0.003238726,4.67462E-16,0.011226784,0.015556928,0.01782284,0.001992538,0.00473279,0.006435916,0.011449049,0.01951293,0.002722841,0.000519211,0.013475927,4.92393E-05,0.031314474
5/4/00,1.6909,1.814,1.498,8.2799,8.373,7.79,43.67,108.17,1111.5,3.8,9.397,2.0375,9.102,1.722,6.9225,74.7,9.104,1.7353,30.72,38.51,0.6479,0.677,1.1227,5/4/00,0.012518956,0.001804057,0.0071491,0.00015824,0.028121385,3.55169E-05,0.004997418,0.007288259,0.002485932,4.67462E-16,0.00845544,0.022109524,0.019235047,0.002030829,0.004121892,0.001926955,0.012817451,0.017109096,0.001167812,0.001201705,0.004756809,0.000492126,0.027680647
5/5/00,1.6849,1.8125,1.498,8.2799,8.3255,7.7898,43.7,108.53,1111,3.8,9.48,2.0437,9.106,1.7222,6.94,74.7,9.103,1.7323,30.68,38.55,0.6541,0.678,1.1169,5/5/00,0.017524286,0.000468746,0.006283112,0.000167502,0.021323212,9.41393E-06,0.004820283,0.010308191,0.003858442,4.67462E-16,0.000133632,0.021731846,0.018280441,0.001795499,0.00397588,0.001389702,0.011625788,0.014680644,0.00072199,0.001286712,0.00289784,0.000491884,0.021439655
5/8/00,1.7036,1.805,1.4927,8.2798,8.326,7.7893,43.7,109.03,1109.7,3.8,9.483,2.0631,9.093,1.7235,6.94,74.4,9.095,1.7305,30.7,38.5,0.6532,0.678,1.1173,5/8/00,0.007401567,0.005591824,0.002000376,0.000163879,0.020463609,9.49931E-05,0.005499716,0.014704514,0.005829267,4.67462E-16,0.000393842,0.014715668,0.01525053,0.002083434,0.001715233,0.003371213,0.009577387,0.012647611,0.000602243,0.003786474,0.000489656,4.91618E-05,0.020943365
5/9/00,1.7159,1.8075,1.4945,8.279,8.261,7.7899,43.7,109.61,1109.5,3.8,9.488,2.0877,9.051,1.7295,7.09,74.5,9.0592,1.7219,30.65,38.68,0.653,0.678,1.1083,5/9/00,0.001173902,0.004863278,0.002975258,7.24778E-05,0.01139993,3.46591E-05,0.006230955,0.019163358,0.006495018,4.67462E-16,0.000840363,0.005190779,0.009130226,0.005151194,0.022399539,0.002419189,0.004478047,0.006576448,0.002608729,5.17036E-05,0.002703239,0.0004914,0.011674928
5/10/00,1.7197,1.818,1.4955,8.2785,8.198,7.7898,44.3,109.33,1109.2,3.8,9.572,2.0942,9.045,1.729,7.0755,74.8,9.0575,1.715,30.73,38.71,0.6599,0.679,1.0993,5/10/00,0.000170543,0.000100854,0.003504942,1.77169E-05,0.002770115,6.28988E-05,0.007146267,0.015166053,0.007453939,4.67462E-16,0.009811162,0.00473348,0.007282053,0.004208888,0.018389691,0.001262733,0.00345249,0.001871328,0.000244002,0.000344323,0.006338862,0.000589449,0.00259625
5/11/00,1.7271,1.82,1.49,8.2782,8.2675,7.7898,44.44,108.47,1113,3.8,9.583,2.0934,9.139,1.7263,6.975,74.55,9.16,1.7252,30.76,39,0.6668,0.679,1.1085,5/11/00,0.003334573,0.000485584,0.000362285,1.08718E-05,0.011712657,7.78736E-05,0.009671092,0.005913502,0.004406968,4.67462E-16,0.010417326,0.007298024,0.017744547,0.002107194,0.002037596,0.002617766,0.015093045,0.008177465,0.000515003,0.006581494,0.015699576,0.000343761,0.01148817
5/12/00,1.7212,1.83,1.4872,8.2778,8.2177,7.79,44.15,108.74,1113.5,3.8,9.563,2.0855,9.0115,1.7278,7.04,74.6,9.092,1.709,30.75,38.9,0.6591,0.678,1.1013,5/12/00,0.000874593,0.00592746,0.002423733,5.23461E-05,0.005707539,7.35932E-05,0.002057831,0.007881509,0.004212089,4.67462E-16,0.007727704,0.013020899,0.002860812,0.002566667,0.010610936,0.002593791,0.007285798,0.001328445,0.000124646,0.003189231,0.002164184,0.001472754,0.005025278
5/15/00,1.7425,1.845,1.4897,8.2777,8.1656,7.7895,44.44,109.48,1114.9,3.8,9.576,2.1093,8.963,1.7335,7.04,75.1,9.063,1.7033,30.83,39.35,0.6633,0.68,1.0943,5/15/00,0.011693258,0.01419135,0.000757967,5.9997E-05,0.00026935,0.000158308,0.008060248,0.015047702,0.003171065,4.67462E-16,0.008187487,0.002709181,0.002660536,0.005566824,0.009620556,0.00375573,0.004243537,0.004129727,0.002297406,0.014410559,0.007595321,0.001226994,0.000928194
5/16/00,1.7322,1.823,1.4862,8.2772,8.248,7.7902,44.05,109.75,1115,3.8,9.508,2.1142,9.0505,1.7325,7.0725,75.15,9.103,1.7152,30.84,39.45,0.6663,0.68,1.1046,5/16/00,0.005263677,0.001437426,0.003232686,0.000117176,0.010749631,8.25756E-05,0.001963598,0.017686259,0.003209398,4.67462E-16,0.000413516,0.001838131,0.007558311,0.004578831,0.013276344,0.003976719,0.009287187,0.003739444,0.002416113,0.016254927,0.011082504,0.000981354,0.009486209
5/17/00,1.759,1.833,1.4992,8.2768,8.3645,7.791,44.02,109.53,1115.6,3.8,9.551,2.1692,9.152,1.734,7.1175,75.1,9.201,1.7398,30.75,39.4,0.6709,0.681,1.121,5/17/00,0.02090564,0.006949213,0.00555137,0.000160664,0.026499968,3.42276E-06,0.003531329,0.01553011,0.002878032,4.67462E-16,0.002519156,0.02314159,0.019665779,0.005157179,0.018400607,0.002750554,0.020862158,0.019768591,0.000769056,0.014078707,0.016725686,0.002207506,0.025986784
5/18/00,1.7535,1.831,1.5007,8.2773,8.333,7.7915,44.03,108.7,1118.8,3.8,9.582,2.209,9.126,1.734,7.134,75.15,9.1323,1.7377,30.82,39.34,0.6749,0.681,1.1171,5/18/00,0.017457604,0.005749231,0.006575461,8.89905E-05,0.023572172,5.00571E-05,0.004161578,0.00747652,0.00014299,4.67462E-16,0.004041173,0.041234587,0.017031507,0.004817406,0.019873767,0.002971768,0.013507065,0.019775,0.001418839,0.011640466,0.021440823,0.001961746,0.023394581
5/19/00,1.7458,1.843,1.4963,8.2768,8.335,7.7915,44,106.89,1122.5,3.8,9.627,2.1906,9.1375,1.7275,7.18,75.15,9.1575,1.7347,30.79,39.03,0.6732,0.682,1.1178,5/19/00,0.013046548,0.012674457,0.003586072,0.000140534,0.025459529,2.86645E-05,0.005724616,0.009941647,0.003202502,4.38595E-06,0.00749666,0.0311941,0.019420021,0.000625572,0.025877938,0.002570351,0.017489448,0.019857842,0.000249061,0.002611637,0.017425605,0.003236246,0.025724161
5/22/00,1.7422,1.854,1.4983,8.277,8.2565,7.7918,44.02,107.02,1131.5,3.8,9.573,2.1772,9.117,1.7317,7.1175,75.05,9.222,1.7185,30.75,39.18,0.6708,0.682,1.1067,5/22/00,0.011650256,0.018793274,0.005244384,0.000103892,0.017303545,4.87716E-05,0.006081223,0.008333385,0.011384594,4.38595E-06,0.000341354,0.02372485,0.01831447,0.002853106,0.015571864,0.000880188,0.026250513,0.011985616,0.001234247,0.005818929,0.012747412,0.002990343,0.017078438
5/23/00,1.74,1.852,1.5036,8.2768,8.2455,7.792,44.15,106.72,1135,3.8,9.503,2.1801,9.153,1.735,7.055,75.1,9.21,1.7295,30.8,39.25,0.679,0.682,1.1072,5/23/00,0.011492649,0.017554463,0.009118487,0.000116376,0.017538361,6.03219E-05,0.00383574,0.010593718,0.014482822,4.38595E-06,0.008779097,0.024590613,0.023738092,0.004585775,0.005661449,0.001230985,0.026336317,0.020319871,0.000281464,0.006857749,0.024374789,0.002695418,0.019230238
5/24/00,1.7504,1.853,1.5085,8.2769,8.2,7.7919,44.25,107.58,1133.5,3.8,9.54,2.2026,9.0985,1.737,7.118,75.1,9.175,1.7208,30.82,39.3,0.6777,0.683,1.0994,5/24/00,0.018629878,0.017898833,0.01274236,9.14107E-05,0.013371979,2.78074E-05,0.002292285,0.001704347,0.012948946,4.38595E-06,0.006563898,0.034327307,0.018641222,0.005652574,0.014343021,0.000941854,0.023504345,0.016610707,0.00076849,0.007563133,0.02128365,0.003919647,0.013471159
5/25/00,1.7544,1.846,1.5057,8.2773,8.22,7.792,44.2,107.48,1129.9,3.8,9.509,2.1901,9.106,1.7328,7.1475,75.5,9.165,1.721,30.85,39.15,0.68,0.684,1.1023,5/25/00,0.022048058,0.014072128,0.011285762,2.89941E-05,0.018652999,2.31011E-05,0.004280243,0.001761561,0.009431125,4.38595E-06,0.011805541,0.027534156,0.021398214,0.003056405,0.018762234,0.005937921,0.024161571,0.019123116,0.001612537,0.003006029,0.023911341,0.005192515,0.018996996
5/26/00,1.7495,1.841,1.5045,8.2771,8.006,7.7922,44.4,107.18,1137.5,3.8,9.53,2.181,8.919,1.7343,7.135,75.25,9.01,1.6828,30.85,39.19,0.6723,0.684,1.0741,5/26/00,0.019708338,0.011399533,0.011183848,4.14782E-05,0.006185582,3.42234E-05,0.00051025,0.003891002,0.01612641,4.38595E-06,0.011304808,0.021893478,0.001677511,0.0037562,0.017193203,0.002295401,0.008076171,0.002038069,0.001417457,0.003473793,0.011317084,0.004946373,0.005380078
5/30/00,1.7337,1.8325,1.5036,8.2772,8.012,7.7925,44.65,106.44,1137,3.8,9.52,2.1734,8.947,1.7332,7.0515,75.4,9.002,1.6885,30.96,39.25,0.6689,0.684,1.0737,5/30/00,0.010746628,0.006803593,0.01117475,1.81217E-05,0.003248689,6.24571E-05,0.004514503,0.010041574,0.015392529,4.38595E-06,0.013737231,0.017241083,0.006749924,0.002889315,0.005057476,0.002779588,0.008883675,0.00352437,0.004868549,0.004564262,0.005617668,0.004749547,0.003594496
5/31/00,1.7519,1.827,1.4977,8.2773,7.998,7.7927,44.65,107.74,1130,3.8,9.511,2.1872,8.926,1.7345,6.9675,74.77,8.987,1.6883,30.85,39.22,0.6681,0.682,1.072,5/31/00,0.022595275,0.003496952,0.007520921,4.83252E-06,0.003237795,7.31507E-05,0.003761765,0.003551957,0.008642789,4.38595E-06,0.015828559,0.023261036,0.005790299,0.003463477,0.007264153,0.007767643,0.008562739,0.005223694,0.001038354,0.00317168,0.003630355,0.001615509,0.003384032
6/1/00,1.7479,1.821,1.491,8.2771,8.0225,7.792,44.65,108.74,1133,3.8,9.49,2.1925,8.94,1.732,6.9875,75.3,8.968,1.6878,30.9,39.19,0.6705,0.682,1.0745,6/1/00,0.021120727,9.1524E-06,0.003357985,1.24841E-05,0.001263045,2.86611E-05,0.003010154,0.014823226,0.011131069,4.38595E-06,0.019395104,0.0253872,0.008606626,0.001872244,0.00351059,0.002411171,0.00731675,0.006442072,0.002552345,0.001891809,0.006912984,0.001517451,0.000387928
6/2/00,1.7271,1.807,1.4785,8.2771,7.915,7.7921,44.7,108.15,1125.2,3.8,9.558,2.1441,8.8095,1.724,6.93,75.2,8.8245,1.668,30.85,38.92,0.6632,0.678,1.0602,6/2/00,0.009405769,0.008024008,0.004971218,6.04073E-06,0.011650001,2.05332E-05,0.00383268,0.010621729,0.003629669,4.38595E-06,0.013506912,0.001578908,0.005459932,0.00297642,0.011061931,0.005580387,0.008564095,0.004599055,0.000800208,0.005570034,0.004727245,0.004648887,0.012423112
6/5/00,1.7206,1.794,1.4779,8.277,7.881,7.794,44.75,107.44,1118,3.8,9.547,2.139,8.749,1.7205,6.925,75.35,8.805,1.663,30.83,38.81,0.6607,0.679,1.0559,6/5/00,0.006473502,0.015538829,0.005232196,1.49005E-05,0.014730904,0.000222015,0.00475998,0.004644204,0.00315993,4.38595E-06,0.016168757,0.001450286,0.011097321,0.005217237,0.011342789,0.005438082,0.009829731,0.006214892,7.56896E-05,0.008583252,0.008617887,0.003229595,0.015257494
6/6/00,1.6987,1.793,1.478,8.2773,7.799,7.793,44.75,105.64,1117,3.8,9.675,2.1106,8.662,1.7205,6.945,75.25,8.711,1.643,30.83,38.84,0.6564,0.68,1.0449,6/6/00,0.005639024,0.015979584,0.005057735,2.41631E-05,0.024023366,6.80144E-05,0.004346558,0.01175282,0.004223211,4.38595E-06,0.004332568,0.015650287,0.020082538,0.005341843,0.007341906,0.008720624,0.019939485,0.017166192,2.30471E-16,0.008019615,0.015655929,0.001908117,0.024564046
6/7/00,1.6949,1.804,1.4785,8.2773,7.7771,7.793,44.83,105.5,1113.2,3.8,9.784,2.1186,8.6314,1.722,6.9725,75.25,8.656,1.6365,30.8,38.92,0.6568,0.679,1.0417,6/7/00,0.006343362,0.009290193,0.0045782,2.49685E-05,0.02576546,4.23475E-05,0.005991518,0.011882387,0.007770032,4.38595E-06,0.00590479,0.012428933,0.022510694,0.004474661,0.00218715,0.010415297,0.025601232,0.019983592,0.000994681,0.005747861,0.014967456,0.00352216,0.026575962
6/8/00,1.7013,1.799,1.48,8.2775,7.813,7.7932,44.85,105.86,1116,3.8,9.9,2.1345,8.694,1.7205,7.0475,75.4,8.758,1.641,30.8,39.01,0.664,0.68,1.0473,6/8/00,0.001029523,0.012017977,0.003440823,4.67152E-05,0.019452811,4.70518E-05,0.005943703,0.006954259,0.005191545,4.38595E-06,0.016910851,0.005035807,0.013473302,0.005408926,0.010111868,0.010134958,0.012700295,0.015673643,0.00098388,0.003160109,0.003407027,0.002152221,0.019535029
6/9/00,1.7053,1.8025,1.4765,8.2772,7.832,7.7936,44.85,106.78,1115.5,3.8,9.933,2.1368,8.732,1.723,7.004,75.25,8.745,1.6443,30.8,39.12,0.6632,0.68,1.0498,6/9/00,0.003050777,0.009506539,0.005442617,3.62443E-06,0.014745688,7.87032E-05,0.005432549,0.003027808,0.005638725,4.38595E-06,0.019396552,0.00335511,0.006873711,0.003790952,0.005241012,0.013938089,0.012804381,0.01149241,0.001037883,8.52006E-05,0.004149378,0.002249829,0.014864307
